"E3 Ligase"	"E3 Tier"	"Substrate"	"Substrate Tier"	"Cancer Types"	"Existing Protac"	"Num Cancer Types"
"649"	"CDC20"	NA	"SP100"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"650"	"CDC34"	NA	"MYBL2"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"651"	"CDC34"	NA	"NFKBIA"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"652"	"CDCA3"	NA	"WEE1"	NA	"glioblastoma, lung_squamous_cell_carcinoma"	"No"	2
"653"	"CHFR"	NA	"AURKA"	NA	"endometrial_carcinoma_(uterine), clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"654"	"CHFR"	NA	"CHD1L"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"655"	"CHFR"	NA	"CHFR"	NA	"endometrial_carcinoma_(uterine), clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"656"	"CHFR"	NA	"HDAC1"	NA	"endometrial_carcinoma_(uterine)"	"No"	1
"657"	"CHFR"	NA	"KIF22"	NA	"endometrial_carcinoma_(uterine), clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"658"	"CHFR"	NA	"PARP1"	NA	"endometrial_carcinoma_(uterine), clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"659"	"CHFR"	NA	"PBK"	NA	"endometrial_carcinoma_(uterine), clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"660"	"CHFR"	NA	"PLK1"	NA	"endometrial_carcinoma_(uterine), clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"661"	"CISH"	NA	"BCL2L11"	NA	"glioblastoma"	"No"	1
"662"	"CNOT4"	NA	"CNOT4"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"663"	"COP1"	NA	"ACACA"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"664"	"COP1"	NA	"CCT4"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"665"	"COP1"	NA	"COP1"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"666"	"COP1"	NA	"MMP1"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"667"	"COP1"	NA	"MTA1"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"668"	"COP1"	NA	"SFN"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"669"	"DCAF11"	NA	"GEN1"	NA	"endometrial_carcinoma_(uterine)"	"No"	1
"670"	"DCAF11"	NA	"TRIM28"	NA	"endometrial_carcinoma_(uterine)"	"No"	1
"671"	"DCAF12"	NA	"MAGEA3"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"672"	"DCAF12"	NA	"MAGEA6"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"673"	"DCAF15"	NA	"BRD7"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"Yes"	2
"674"	"DCAF15"	NA	"BRD9"	NA	"head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"Yes"	2
"675"	"DCAF15"	NA	"RBM39"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"676"	"DDB1"	NA	"COPS5"	NA	"lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	2
"677"	"DDB1"	NA	"TP73"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"678"	"DTL"	NA	"CDC6"	NA	"glioblastoma, endometrial_carcinoma_(uterine), head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	5
"679"	"DTL"	NA	"CDT1"	NA	"glioblastoma, endometrial_carcinoma_(uterine), head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	5
"680"	"DTL"	NA	"CHEK1"	NA	"glioblastoma, endometrial_carcinoma_(uterine), head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	5
"681"	"DTL"	NA	"CRY1"	NA	"glioblastoma"	"No"	1
"682"	"DTL"	NA	"FBH1"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"683"	"DTL"	NA	"KAT2A"	NA	"lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	2
"684"	"DTL"	NA	"KMT5A"	NA	"lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"685"	"DTL"	NA	"PCNA"	NA	"glioblastoma, endometrial_carcinoma_(uterine), head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	6
"686"	"DTL"	NA	"PDCD4"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"687"	"DTL"	NA	"POLD4"	NA	"glioblastoma, lung_adenocarcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"688"	"DTL"	NA	"POLH"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"689"	"DTL"	NA	"SDE2"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"690"	"DTL"	NA	"TDG"	NA	"glioblastoma, endometrial_carcinoma_(uterine), head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	6
"691"	"DTX2"	NA	"DTX2"	NA	"glioblastoma, endometrial_carcinoma_(uterine), lung_adenocarcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	5
"692"	"DTX3L"	NA	"DTX3L"	NA	"glioblastoma, endometrial_carcinoma_(uterine), head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	5
"693"	"DTX3L"	NA	"HIST1H2BJ"	NA	"glioblastoma, endometrial_carcinoma_(uterine), head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	5
"694"	"FANCL"	NA	"FANCI"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"695"	"FBH1"	NA	"RAD51"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"696"	"FBXL12"	NA	"CAMKK2"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"697"	"FBXL14"	NA	"CDCP1"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"698"	"FBXL19"	NA	"CDC42"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"699"	"FBXL2"	NA	"APP"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"700"	"FBXL2"	NA	"AURKB"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"701"	"FBXL2"	NA	"FOXM1"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"702"	"FBXL2"	NA	"ITPR3"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"703"	"FBXL2"	NA	"PCYT1A"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"704"	"FBXL5"	NA	"NABP2"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"705"	"FBXL7"	NA	"AURKA"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"706"	"FBXL7"	NA	"BIRC5"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"707"	"FBXL7"	NA	"SNAI1"	NA	"glioblastoma"	"No"	1
"708"	"FBXO2"	NA	"ITGB1"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"709"	"FBXO22"	NA	"BAG3"	NA	"lung_adenocarcinoma"	"No"	1
"710"	"FBXO22"	NA	"BSG"	NA	"head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma"	"No"	2
"711"	"FBXO22"	NA	"KDM4A"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"712"	"FBXO22"	NA	"PHLPP1"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"713"	"FBXO22"	NA	"SNAI1"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"714"	"FBXO27"	NA	"LAMP2"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"715"	"FBXO28"	NA	"FBXO28"	NA	"lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	2
"716"	"FBXO32"	NA	"DUSP1"	NA	"glioblastoma"	"No"	1
"717"	"FBXO32"	NA	"EIF3F"	NA	"glioblastoma"	"No"	1
"718"	"FBXO32"	NA	"KCNMB1"	NA	"glioblastoma"	"No"	1
"719"	"FBXO32"	NA	"MYBPC3"	NA	"glioblastoma"	"No"	1
"720"	"FBXO4"	NA	"FXR1"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"721"	"FBXO4"	NA	"ICAM1"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"722"	"FBXO4"	NA	"MCL1"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"723"	"FBXO4"	NA	"TERF1"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"724"	"FBXO45"	NA	"PAWR"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"725"	"FBXO45"	NA	"SNAI1"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"726"	"FBXO45"	NA	"SNAI2"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"727"	"FBXO45"	NA	"TP73"	NA	"endometrial_carcinoma_(uterine), head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	4
"728"	"FBXO45"	NA	"TWIST1"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"729"	"FBXO45"	NA	"ZEB2"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"730"	"FBXO6"	NA	"ATRN"	NA	"endometrial_carcinoma_(uterine), head_and_neck_squamous_cell_carcinoma"	"No"	2
"731"	"FBXO6"	NA	"CHEK1"	NA	"endometrial_carcinoma_(uterine), head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"732"	"FBXO6"	NA	"ERO1A"	NA	"endometrial_carcinoma_(uterine), lung_adenocarcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"733"	"FBXO6"	NA	"IRF3"	NA	"head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"734"	"FBXO6"	NA	"RIOK1"	NA	"head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"735"	"FBXO6"	NA	"RNASET2"	NA	"endometrial_carcinoma_(uterine), lung_adenocarcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"736"	"FBXO8"	NA	"ARF6"	NA	"glioblastoma"	"No"	1
"737"	"FBXO8"	NA	"GSTP1"	NA	"glioblastoma"	"No"	1
"738"	"FBXW11"	NA	"CEP68"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"739"	"FBXW11"	NA	"CLSPN"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"740"	"FBXW11"	NA	"DDIT4"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"741"	"FBXW11"	NA	"FBXO5"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"742"	"FBXW11"	NA	"FBXW11"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"743"	"FBXW11"	NA	"IFNAR1"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"744"	"FBXW11"	NA	"NFKB1"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"745"	"FBXW11"	NA	"NFKBIA"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"746"	"FBXW11"	NA	"PDCD4"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"747"	"FBXW11"	NA	"PER2"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"748"	"FBXW11"	NA	"PLK4"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"749"	"FBXW11"	NA	"SIPA1L2"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"750"	"FBXW5"	NA	"EPS8"	NA	"lung_adenocarcinoma"	"No"	1
"751"	"FBXW5"	NA	"SASS6"	NA	"endometrial_carcinoma_(uterine), lung_adenocarcinoma"	"No"	2
"752"	"FBXW8"	NA	"GORASP1"	NA	"glioblastoma"	"No"	1
"753"	"FBXW8"	NA	"IGFBP2"	NA	"glioblastoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	3
"754"	"FBXW8"	NA	"IRS1"	NA	"lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	2
"755"	"FBXW8"	NA	"MAP4K1"	NA	"glioblastoma"	"No"	1
"756"	"FZR1"	NA	"ANLN"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"757"	"FZR1"	NA	"AURKA"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"758"	"FZR1"	NA	"AURKB"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"759"	"FZR1"	NA	"BUB1"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"760"	"FZR1"	NA	"CCNA2"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"761"	"FZR1"	NA	"CCNB1"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"762"	"FZR1"	NA	"CDC20"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"763"	"FZR1"	NA	"CDC25A"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"764"	"FZR1"	NA	"CDC6"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"765"	"FZR1"	NA	"CDH13"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"766"	"FZR1"	NA	"CKAP2"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"767"	"FZR1"	NA	"CLSPN"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"768"	"FZR1"	NA	"DCPS"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"769"	"FZR1"	NA	"DNM1L"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"770"	"FZR1"	NA	"DNMT1"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"771"	"FZR1"	NA	"DTYMK"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"772"	"FZR1"	NA	"E2F1"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"773"	"FZR1"	NA	"E2F3"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"774"	"FZR1"	NA	"FOXM1"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"775"	"FZR1"	NA	"GMNN"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"776"	"FZR1"	NA	"MFN1"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"777"	"FZR1"	NA	"NDC80"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"778"	"FZR1"	NA	"NEK2"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"779"	"FZR1"	NA	"NUSAP1"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"780"	"FZR1"	NA	"OPA1"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"781"	"FZR1"	NA	"PCLAF"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"782"	"FZR1"	NA	"PFKFB3"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"783"	"FZR1"	NA	"PLK1"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"784"	"FZR1"	NA	"PTTG1"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"785"	"FZR1"	NA	"RBBP8"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"786"	"FZR1"	NA	"SASS6"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"787"	"FZR1"	NA	"SKIL"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"788"	"FZR1"	NA	"SKP2"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"789"	"FZR1"	NA	"TFAM"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"790"	"FZR1"	NA	"TK1"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"791"	"FZR1"	NA	"TPX2"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"792"	"FZR1"	NA	"USP1"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"793"	"FZR1"	NA	"ZC3HC1"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"794"	"GAN"	NA	"ATG16L1"	NA	"lung_adenocarcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"795"	"GAN"	NA	"GFAP"	NA	"lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"796"	"GAN"	NA	"MAP1B"	NA	"lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"797"	"GAN"	NA	"MAP1S"	NA	"lung_adenocarcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"798"	"GAN"	NA	"TBCB"	NA	"lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"799"	"HDAC6"	NA	"CHEK1"	NA	"glioblastoma"	"No"	1
"800"	"HECTD2"	NA	"PIAS1"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"801"	"HECTD3"	NA	"TRIOBP"	NA	"glioblastoma"	"No"	1
"802"	"HECW2"	NA	"LMNB1"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"803"	"HECW2"	NA	"PCNA"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"804"	"HECW2"	NA	"TP73"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
"805"	"HERC5"	NA	"NME2"	NA	"head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"806"	"HLTF"	NA	"PCNA"	NA	"head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	3
"807"	"HUWE1"	NA	"CDC6"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"808"	"HUWE1"	NA	"CHEK1"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"809"	"HUWE1"	NA	"DUSP4"	NA	"lung_adenocarcinoma"	"No"	1
"810"	"HUWE1"	NA	"HDAC2"	NA	"lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	2
"811"	"HUWE1"	NA	"HK2"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"812"	"HUWE1"	NA	"HUWE1"	NA	"lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	2
"813"	"HUWE1"	NA	"KDM3A"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"814"	"HUWE1"	NA	"NR1D1"	NA	"lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	2
"815"	"HUWE1"	NA	"OGT"	NA	"lung_adenocarcinoma"	"No"	1
"816"	"HUWE1"	NA	"PA2G4"	NA	"lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	2
"817"	"HUWE1"	NA	"PCNA"	NA	"lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	2
"818"	"HUWE1"	NA	"PIAS2"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"819"	"HUWE1"	NA	"POLB"	NA	"lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	2
"820"	"HUWE1"	NA	"PPARA"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"821"	"HUWE1"	NA	"WIPI2"	NA	"lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	2
"822"	"IRAK1"	NA	"PELI1"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"823"	"IRAK4"	NA	"PELI1"	NA	"glioblastoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"824"	"ITCH"	NA	"BID"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"825"	"ITCH"	NA	"BRAT1"	NA	"lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	2
"826"	"ITCH"	NA	"CPSF6"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"827"	"ITCH"	NA	"DVL2"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"828"	"ITCH"	NA	"HGS"	NA	"lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	2
"829"	"ITCH"	NA	"INPPL1"	NA	"lung_adenocarcinoma"	"No"	1
"830"	"ITCH"	NA	"ITCH"	NA	"lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	2
"831"	"ITCH"	NA	"MAP3K7"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"832"	"ITCH"	NA	"NOTCH3"	NA	"lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	2
"833"	"ITCH"	NA	"SNX9"	NA	"lung_adenocarcinoma"	"No"	1
"834"	"ITCH"	NA	"TGIF1"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"835"	"ITCH"	NA	"TP73"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"836"	"ITCH"	NA	"TRPV4"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"837"	"KCTD11"	NA	"HDAC1"	NA	"glioblastoma, lung_squamous_cell_carcinoma"	"No"	2
"838"	"KLHL11"	NA	"CCNB1"	NA	"head_and_neck_squamous_cell_carcinoma, lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	3
"839"	"KLHL12"	NA	"CCNB1"	NA	"lung_adenocarcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"840"	"KLHL12"	NA	"DRD4"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"841"	"KLHL12"	NA	"DVL3"	NA	"lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	2
"842"	"KLHL12"	NA	"KHSRP"	NA	"lung_adenocarcinoma, lung_squamous_cell_carcinoma"	"No"	2
"843"	"KLHL12"	NA	"LNPK"	NA	"lung_adenocarcinoma, lung_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"844"	"KLHL12"	NA	"SEC31A"	NA	"lung_adenocarcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"845"	"KLHL13"	NA	"AURKB"	NA	"glioblastoma, lung_squamous_cell_carcinoma"	"No"	2
"846"	"KLHL13"	NA	"BORA"	NA	"glioblastoma, lung_squamous_cell_carcinoma"	"No"	2
"847"	"KLHL13"	NA	"CCNB1"	NA	"glioblastoma, lung_squamous_cell_carcinoma"	"No"	2
"848"	"KLHL20"	NA	"CORO7"	NA	"glioblastoma"	"No"	1
"849"	"KLHL21"	NA	"AURKB"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"850"	"KLHL22"	NA	"DEPDC5"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"851"	"KLHL22"	NA	"PLK1"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"852"	"KLHL25"	NA	"EIF4EBP1"	NA	"glioblastoma"	"No"	1
"853"	"KLHL42"	NA	"PPP2R5E"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"854"	"KLHL6"	NA	"CDK2"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	3
"855"	"KLHL6"	NA	"RC3H2"	NA	"head_and_neck_squamous_cell_carcinoma, clear_cell_renal_cell_carcinoma_(kidney)"	"No"	2
"856"	"LHX1"	NA	"LIMK1"	NA	"endometrial_carcinoma_(uterine), head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	3
"857"	"LNX1"	NA	"GIPR"	NA	"endometrial_carcinoma_(uterine)"	"No"	1
"858"	"LNX1"	NA	"GRIN1"	NA	"endometrial_carcinoma_(uterine), lung_squamous_cell_carcinoma"	"No"	2
"859"	"LNX1"	NA	"PBK"	NA	"endometrial_carcinoma_(uterine), lung_squamous_cell_carcinoma"	"No"	2
"860"	"LNX1"	NA	"PQBP1"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"861"	"LNX1"	NA	"RSL1D1"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"862"	"MEX3B"	NA	"SNUPN"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"863"	"MEX3C"	NA	"DDX58"	NA	"glioblastoma, head_and_neck_squamous_cell_carcinoma"	"No"	2
"864"	"MIB1"	NA	"CEP131"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"865"	"MIB1"	NA	"CEP290"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"866"	"MIB1"	NA	"DLL3"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"867"	"MIB1"	NA	"EDAR"	NA	"lung_squamous_cell_carcinoma"	"No"	1
"868"	"MIB1"	NA	"JAG1"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"869"	"MIB1"	NA	"MIB1"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"870"	"MIB1"	NA	"SMN1"	NA	"head_and_neck_squamous_cell_carcinoma"	"No"	1
"871"	"MIB1"	NA	"TBK1"	NA	"head_and_neck_squamous_cell_carcinoma, lung_squamous_cell_carcinoma"	"No"	2
"872"	"MID1"	NA	"IGBP1"	NA	"clear_cell_renal_cell_carcinoma_(kidney)"	"No"	1
